export_ij1,export_ij2,export_ij3,export_ij4,export_ij5,export_ij6,export_ij7,export_ij8,export_ij9,export_ij10,export_ij11,export_ij12,export_ij13,export_ij14,export_ij15,export_ij16,export_ij17,export_ij18,export_ij19,export_ij20,export_ij21,export_ij22,export_ij23,export_ij24,export_ij25,export_ij26,export_ij27,export_ij28,export_ij29,export_ij30,export_ij31,export_ij32,export_ij33,export_ij34,export_ij35,export_ij36,export_ij37,export_ij38,export_ij39,export_ij40,export_ij41,export_ij42,export_ij43,export_ij44,export_ij45,export_ij46,export_ij47,export_ij48,export_ij49,export_ij50,export_ij51,export_ij52,export_ij53,export_ij54,export_ij55,export_ij56,export_ij57,export_ij58,export_ij59,export_ij60,export_ij61,export_ij62,export_ij63,export_ij64,export_ij65,export_ij66,export_ij67,export_ij68,export_ij69,export_ij70,export_ij71,export_ij72,export_ij73,export_ij74,export_ij75,export_ij76,export_ij77,export_ij78,export_ij79,export_ij80,export_ij81,export_ij82,export_ij83,export_ij84,export_ij85,export_ij86,export_ij87,export_ij88,export_ij89,export_ij90,export_ij91,export_ij92,export_ij93,export_ij94,export_ij95,export_ij96,export_ij97,export_ij98,export_ij99,export_ij100,export_ij101,export_ij102,export_ij103,export_ij104,export_ij105,export_ij106,export_ij107,export_ij108,export_ij109,export_ij110,export_ij111,export_ij112,export_ij113,export_ij114,export_ij115,export_ij116,export_ij117,export_ij118,export_ij119,export_ij120,export_ij121,export_ij122,export_ij123,export_ij124,export_ij125,export_ij126,export_ij127,export_ij128,export_ij129,export_ij130,export_ij131,export_ij132,export_ij133,export_ij134,export_ij135,export_ij136,export_ij137,export_ij138,export_ij139,export_ij140,export_ij141,export_ij142,export_ij143,export_ij144,export_ij145,export_ij146,export_ij147,export_ij148,export_ij149,export_ij150,export_ij151,export_ij152,export_ij153,export_ij154,export_ij155,export_ij156,export_ij157,export_ij158,export_ij159,export_ij160,export_ij161,export_ij162,export_ij163,export_ij164,export_ij165,export_ij166,export_ij167,export_ij168,export_ij169,export_ij170,export_ij171,export_ij172,export_ij173,export_ij174,export_ij175,export_ij176,export_ij177,export_ij178,export_ij179,export_ij180,export_ij181,export_ij182,export_ij183,export_ij184,export_ij185,export_ij186,export_ij187,export_ij188,export_ij189,export_ij190,export_ij191,export_ij192,export_ij193,export_ij194
39105.65707571385,,2600.386037981836,18080.43319630623,319588.2501076277,357273.9811063802,2405.255008021602,3237.648003810551,105327.862154006,125782.1426579742,709.9529955089092,,542928.9248023664,115.1569999754429,42.03500120923854,2140.272077403963,28252.5798677014,3182.455979170278,113601.086141123,5975.107958215289,2417.608004242182,9682.500908993767,210.5959971507546,134248.3142209648,1974290.236300024,10036.96991321433,25396.90479689976,,1.292000003159046,,736104.353598184,290052.2194115517,1090608.226230173,2505823.446413228,169275.6141354853,2284.477065816522,378.4550018310547,3401.247989277821,,46.49100112915039,706.1159771326929,381886.8899750784,60559.86466404248,9190.463356102817,530.9949931743322,54501.18235867727,823440.3537751114,1437.875991821289,1923.76398312021,38785.83409174054,608693.4653523519,1341.345997571945,2065654.030083918,372759.0952305659,,1181020.916290229,4505.383955734782,1630.549999874085,103585.6761587908,294.3820064142346,347419.2491999539,,45724.83995168668,511264.1395720101,1103.471007952117,2663.698982918635,1493.836994976969,62.19300041347742,107.8779985904694,173.5640028089983,22417.42940013949,2319.444979966967,,436517.1785709636,27553.33196674334,367426.103261183,163162.0940454003,17708.9541807943,65564.4605568893,3372.700998831191,22942.4244207351,2469167.050237644,145623.9428964155,,58066.31865659356,48280.068837611,505116.6299426612,904526.781740973,297249.8038269586,26531.15030024922,691496.1439188914,16801.71973877819,1371.665002461639,423.4250061721541,167.5110004507005,,964.4979970081476,824749.8908361724,7355.549941427424,5.271999835968018,17305.29803396016,1056.36600968882,5979.963885068893,2371.968001085217,1363.822982189246,,2317.577980605653,4025.30294596171,13387.0238606343,1721.544026693329,390153.1681843027,1919.454034220427,1270.946993533522,127.7710004411638,1865078.7268898,,2400.902987665031,434.8299856940284,382.545003390871,,1836.314985178295,,4791.584078244865,489.0239945650101,4085.018057180336,485.1410003518686,339105.5897522162,48.56800080183893,8846.965195539873,,8794.942957346095,56305.59582226386,2535876.013140906,273463.7480414975,,17274.77278223005,2688.313011462567,5345.477062493563,4668373.498073679,1198712.633751656,11601.99480418861,,151.2750015258789,946707.9817181295,25657.84820334427,42910.35949011054,1.217000003904104,3296.263000834733,15769.35534742998,68921.83336294442,6.085000038146973,121936.4969133083,56.1000018119812,14315.13055192237,209983.1629339952,,743.4080098269042,180040.4821190467,,20080.08077993151,,12560.81201198953,70667.92784947495,63358.27074883226,57606.50337463059,.7339999787509441,,,307.9970092773438,2485.64602422528,294.3810028638691,861.554990530014,41435.00444595562,83.42299842834473,,,61.43999862670898,40903.32707625185,773.4150141943246,854299.7316213604,750.2459967853501,898.5659986659884,58921.72078810015,31541.24896992499,13582973.06856432,391.4590033739805,4326.663993635215,673348.5972267763,23312.98577773664,,257.1400146484375,95325.81427529198,5.747000099974684,10.13199990987778
,,,39.73199939727783,11035.56039946526,,,,152.1509981155396,98.0009995745495,14.80400019092485,,33.82499923463911,,.1059999987483025,,,81.14199989289045,,17.25099976360798,,,,,69.88800084590912,,,,.2420000061392784,,572.4709920495516,514.9309912100434,.0209999997168779,65.02699981257319,70.82600011304021,,,,3.831000044941902,,,.053999999538064,,,,18.26600016606972,1713.147953987122,,,.0450000017881393,793.920011729002,,88.67800342291594,1349.497047424316,,416.993992857635,.8949999809265137,,31.76100010378286,,3021.830050380435,,2.70199990272522,659.5959982872009,,,,,,,2126.513990879059,,,.2569999992847443,,,,,,,24906.263484478,23233.53245466948,13.63900031894445,,,,142,127.111999630928,,,129.6020002365112,.6129999756813049,4.517999857664108,1,19.5,,,,19.12100048363209,,,,,,.2630000021308661,.1040000021457672,.1490000039339066,1.945999979972839,.147000003606081,,,14.34500026702881,2002.001969097531,,,,25.34299981594086,,,95,2.556999981403351,,,,3.48799990862608,,,.1160000041127205,,,63.58100128173828,,1320.419952146709,34.56200045347214,,7.06200022995472,,1367.076049804688,,273.7580148912966,,,,,.2479999939678237,,,,.2650000005960464,,,455.3439956903458,,,2274.08396922145,,,.0890000015497208,,7.401999950408936,,,23.15400015190244,1.148000009357929,29.68700042366982,.1110000004991889,,,,,,,,,,,,,20.45299911499023,16476.7545385696,4.263000078499317,,52.83600131282583,,3337.624923378229,5.961999893188477,,,,,,1421.724019343033,.1720000058412552,
,,,,229.1420033571776,,.061999998986721,,5.190999865531921,57.56600095843896,,,17.56599971745163,,9.371000289916992,,,2.227999985218048,,1.178999992087483,,,,,68.94399822852574,,,,.026999999769032,,156.8520029201172,,616.7140138745308,65.02899872488342,14.27800016803667,,,,7.547999858856201,,,1.462000012397766,,,36.23800035938621,9.997999892570078,65.59499949216843,,,968.7939960295334,8.734000012278557,,,19.54900025948882,,60255.95817305893,,,5.26800012588501,,738.6610032777535,,10.82199989259243,328.1710035800934,,,,3.645999927073717,,,248.6919996365905,,,348.111002177,,,.3830000013113022,1.315000057220459,,1.543999999761581,19.28600032627583,5748.188894331455,4.227000066079199,,,.916999988257885,1.001000000047497,11140.31012439728,,,8.911999702453613,.4050000011920929,37.34399989247322,,34.5050007624086,,,,6.674000144004822,,,,,,1.955000042915344,,,19.38100012857467,,9.572999954223633,143.7809998989105,,,,,,,,,,,,,,2.165999934077263,,88.21299739181995,.6260000187903643,,.1410000026226044,61.09000015258789,.0149999996647239,419.4719971263548,,,39.29000052809715,,1.726999998092651,,27.62700021639466,,,,,11266.646100068,,,,.2109999917447567,,,1.843000024557114,,14.27499993890524,952.7159719797783,,,7.254000008106232,,3.361000079428777,,,28.53300088457763,3.097000011242926,21.86099979281425,,,,,,,,15.60799957625568,,,,,,,.4250000116880983,,,1.571000005817041,,6029.188965886831,,.2739999890327454,,,,,394.4189964896068,2.447999954223633,
22093.42108405929,1.200000002980232,1.919999957084656,2850.188009738922,32066.43355046143,11673.348033824,4805.843945879489,852.5209958562627,85033.13926067436,65943.91410967545,3558.901045903563,,814232.7328476863,,16.83400005102158,1198.295018490404,308.1670060883043,2550.995991696138,17954.81924143806,6224.3309112282,,95636.75679611554,424.2569910287857,1431.725981432945,106170.4887902562,14503.58613925648,353.7709947200492,,97.13599674589932,4.199999809265137,258612.3801174456,123690.2725658627,49592.23286988772,641315.0689536933,541.361011615023,552.1659991871566,75.29199981689453,90.76999664306641,87046.6202526344,,5.998000007122755,,6334.152059230721,911.6790145635605,189.5940001675626,211272.1688849061,232800.7540884349,7.199999809265137,465.8680002093315,7809.767922622385,338687.8110916925,211.9700012207031,79885.00958283339,11431.44092537835,,368278.3235694864,6318.871983091696,4789.494184655952,33139.08562821359,40.1050009727478,112935.3162577233,,194.1329993847758,505533.7461481781,128.9580020904541,.0429999995976686,,,,,21465.8962048851,1593.652055025101,,885819.1074092432,19756.13839767128,140411.4470592949,601053.8523814569,1768.256965554319,19065.22460571746,43315.70588022086,11850.98497318279,116715.9139666284,133531.8545761065,71.48600181937218,20673.0873288,2195.468026152812,28872.5962356521,282234.3544360732,86740.1279721834,4469.22498493595,403919.4291375824,9027.920899998746,1552.784030993935,173.8670006091706,60.89999916777015,,32.59399890899658,62575.86719576595,10489.07920983434,,1807.543994903564,65.49499928951263,8651.220904529095,1817.508987486362,752.3999961726367,,1416.292003598064,4541.706062992918,1808.99198378413,786.0640130173415,10823.8871002635,3190.987017597887,10.79400011897087,41.15100085083395,330982.9773969112,,2768.718038840219,5,4547.057007768191,57.03699915856123,7116.185810226947,133.3909994503483,11.91099977493286,,272.0959981307387,7.37499977555126,293191.5476350887,117.6510008806363,7.343999847769737,3293.158050715923,1041.518001954537,699115.915956167,1529521.674575941,65271.14818767458,8.633999824523926,8338.148069714895,743.2899961080402,1887.865022569895,626663.0494190167,139888.0050105699,9401.882987498655,,53.29999923706055,10283.45890042651,61171.31771662622,3852.067991512828,47.55400107800961,4129.490963861346,4058.526050866465,23862.13846063614,,122227.1581822783,,3033.914027836174,145534.9207242584,7.47700023651123,2690.678015261889,450227.222535326,,22560.97793653375,,4495.576877852902,18984.80877408222,17109.58466032031,16527.81836455863,7.585000235587358,510.931987285614,,1.100000023841858,,,,30517.9700710217,,,,,60821.20609559771,2810.772045645397,76384.93499847699,405.7499989033677,1287.282984048128,50720.63841227221,5742.63493707648,8688550.837489493,508.4070067228749,1629.20900890301,13855.98003127414,8502.203992730472,2.099999904632568,,24378.63690333546,20.85199976526201,33.90900009498
,,,,3691.972108683549,,212106.0432930178,,143.8629997372627,4.742999909445643,193.048003077507,,36.89099974697456,,,,1.375,.0099999997764826,829.7969986852258,,,686.888000741601,,.5680000111460686,252.9350017081015,,,,,,61.97000010381453,42.16400146484375,21.92200005054474,58.63299880910199,69.73099778359756,,,,.1630000025033951,,,41.62399997748435,,,.0099999997764826,.0509999990463257,134.9659994877875,,,188.985998749733,16211.67166178301,,1596.104999501258,.3100000023841858,,53.72800018638372,.1599999964237213,115.1500022113323,56.75099945068359,10.06799978017807,1034.012996126781,,1.210000038146973,1574.961947083473,,,,1.48199999332428,,,34.96499901264906,,,9.227999866008759,,,1220.620963694528,,,,474.0089938304154,7880.145056720823,12.76000012166332,,,,,,4468.846002372913,,212.3969945907593,35.2989981174469,.0570000000298023,,,,,,11.41699957847595,,,8.153999894857407,,,12.9319997113198,,,.3650000095367432,,,645.0190048217773,,,,,,,,.4690000003902242,,.2860000133514404,,,,,1.029999971389771,1014.30901485309,5.266999958083034,,1.639999985694885,2025.581056684256,16.74699914455414,9138.934116053162,100.0799979418516,,.017000000923872,.0359999984502792,86.63899827003479,47.33700180053711,,,,,,229.6470025982708,169.10400390625,,,7.456999972462654,,,7954.84490314126,,5.323999881744385,2.207000017166138,,,6.214999832212925,,,,,7.929000079631805,7.976999890059233,11.49499981105328,3.293999910354614,,,,,,,4160.770019998774,,,,,,,.0419999994337559,48.62800047546625,,27.60799980163574,.5989999771118164,56605.95997858047,,610.7789959763177,,,,,67.58700178936124,47.32200175896287,293.5040054321289
,,,,8.059000015258789,,,,262.5039989948273,114.1919992212206,,,2.51199990673922,,,,,1.159000009298325,962.3920163000003,1.557000001892447,,9883.673828125,,.1679999977350235,1074.809980565682,,2.176000029779971,,,,2361.377043872955,920.4369964599609,,7.797999989241362,17.4260000474751,,,,,,,18.89799999585375,,,171753.4851297624,815.0860134400427,74777.15224477649,,,6.195000097155571,1.156999945640564,,,,,80.51099968701601,.090999998152256,13.22900009155273,,,20649.93680790148,,.096000000834465,325689.3260097504,,,,,,,12217.5938668251,,,55.29099816828966,,,.1340000033378601,13068.26319566369,,295.7300099683926,4.111000095494092,3.116000019013882,179.2690049656667,,,,18,40084.63641512394,3650.652894792263,,30.21500039100647,16.10200041532516,.1959999966202304,,,,,,,,,,,,,,,19.90299948863685,.2390000014565885,,,,,,,,,,38925.68677636795,,214.7819971069694,,,,1.724999986588955,,143.5239996910095,6.04799998854287,,,2.686000108718872,3.046999990940094,317.305013358593,3.855999946594238,,36.78899978473783,,214.4069931507111,,.034000001847744,,,,,2.967999934684485,.25,,,,,,,,,963.1219961046008,,,,,.0489999987185001,,,3.793999917805195,2.81999999564141,33.92900045216084,,,,,,,,8.513000076636672,,,,,,,.4720000070519745,263.0259964466095,,,,13323.96904864907,,80.09300088882446,,,,,.7610000083222985,,
127.3030014038086,2336.445068359375,256.9509989917278,4501.146044850349,37586.10292817431,226.2859958782792,2170.766994859558,767.9969997406006,29638.67488994077,19707.74401670042,1301.437012576964,1.361999988555908,37902.9461415878,795.7160126045346,466.7980037331581,2870.857965350151,64524.30712561135,7161.117072036373,51.6799984453246,1658.530974167166,16.20199973136187,10749.77044318616,402956.2583105266,70.3009989997372,2566.310985963792,975.9750001430511,243.3010004209355,48.64799880981445,1591.150037943386,202.5739974975586,11843.13788885309,17673.66089307284,3864.030009230599,34543.21116751514,2444.181016243063,580.6570041179657,1089.388009905815,194.6130015850067,702.0489911041223,229.2170023322105,,341.1419987045228,494.1259908676147,1.47599995136261,,47942.27582058683,118155.8792724722,644.2219848632813,457.0169911384583,46447.05447654182,208.4679977600463,2329.993969678879,254.3589923325926,15596.5798792378,67.09200286865234,109675.1952901854,8489.223043911508,5804.726984068751,15989.06816930405,241.8130014240742,98312.30439859943,,312.882996596396,274708.9210814831,2036.567977078259,871.4300048165023,497.9210021495819,246.3139992188662,,1.650999963283539,640098.8051910775,53.62899971008301,,67.54899989441037,486.0819865390658,179157.8479707148,840.1969953887165,18206.46012744063,94.01800180971622,31904.76860452141,14810.08997303399,37771.88864572276,10296.46207967016,11494.64494158328,8496.454899609089,1402.373999977484,141922.4633992729,153837.831805322,475.2969988603145,12049.21617453545,2037.381002301234,3965.643960661255,2131.6820279893,268.4370028227568,879.9819975197315,89.09899863600731,208.0110018253326,41642.93246230856,23539.00500634313,37.62399941682816,481042.7823459691,225072.407690376,775252.0009511709,38.42200082540512,4020.053961430211,1.212999954819679,18570.74707437586,3986.850993856788,15975.9378980397,1097.924999930896,2925.926993558067,1072.832015898079,97.02199929952621,1753.805026658811,5699.335930995643,293556.12109375,2164.2470385778,53.34799993038177,18908.26386956067,1220.704986594617,1080.714975163341,999.1220144033432,705.3349903821945,336.5870118141174,1358.361990679055,22.54100039601326,15493.28685188317,1676.50999541115,80.48900076746941,902.901977982372,152705.2320872843,89.1050011254847,92334.38314062811,77620.78327816562,62.07900166511536,3502.665980995633,10995.242935027,5713.861892480403,824.1059987433255,361.0410022119759,6581.571157291532,,146.6639961004257,23349.16539282631,15518.53195278358,499.6780013889074,25.1779996752739,6532.834077681415,110973.0465674762,23039.35840345174,95.6150016784668,55109.30167740863,676.6999927759171,146.0380004942417,41576.13367143529,,87.03299932181835,266.2670040130615,1044.418000608683,8562.753939038725,1737.35597038269,113.716997385025,13061.87225905841,18014.84558942425,55235.26603078272,1.446000006049871,220.4389998018742,588.0670015215874,1587.94799387455,371.3609924316406,192.875,125.9889985322952,16195.33883013844,506.8009890317917,,173.4319987297058,35.2260000705719,805.504993468523,3710.946032200009,120882.0264613293,3584.00712042395,1966.833999008872,16931.3512683264,317.8069987185299,150771.8896537828,1122.223997674882,257.9629980828613,318.1039971113205,35224.07830114663,210.9490012079477,1494.159960746765,6313.078020328539,2012.138017773628,690.9529807120562
37.91899941861629,472.9759945347905,16902.53977451473,116546.1777816998,1058891.981911465,66600.6690241578,132245.6127334792,278.6439984962344,741621.612015517,10411678.68484283,144020.8333306545,778.4640173949301,5541149.736862906,3695.740963713033,14902.93609230372,64849.01727856603,1615425.887115907,59234.54016792553,1739.050001896918,282174.2611178916,156105.3251802468,2425.419962536427,18.0620001591742,11002.486035401,699085.2082638349,446.3069925811142,2658.203013663995,82.34299811162055,6770.511010657996,1294.063003309071,605505.0088295714,3613090.218622507,144367.7452873669,3404676.396982619,32138.74469122989,6815.828958324855,8478.374847344821,3808.53203439794,116927.1977797573,2.839999914169312,92.77100075781345,21972.18498839589,140.3860006296309,171.3470025062561,99368.0928848004,,73885688.05296062,1236.561977226287,202.5400061607361,2122856.651860169,21810.71215595712,76418.945327444,74134.48957755044,594383.0700214801,137.0350036621094,6709984.055375528,528809.8326885544,25066.15105383925,1268847.521321995,215.1429981384426,11141961.27824888,4.223999962210655,9554.344899196178,9937790.088066541,229786.685123635,20822.57999398757,2880.607964124531,440.7660024166107,79.31000003404915,715.8769963383675,751245.372610945,18.41699955426157,884.1480012848042,27782.68113727996,1312.398013619706,314541.5736076618,19196.49798276485,993101.5505273278,56.77200119756162,8174049.00439379,274476.6285184138,1265962.168806131,1519388.245410794,37684.7011421714,212954.6689379548,88293.59370743274,1103727.109987729,9871265.722040525,1448.04100245412,57057.61501939094,1751810.288203109,952754.2238381323,44570.69309196738,95482.84499462834,4445.331979609327,,204.9419914484024,550454.4024497708,115234.0019775629,2224.606996558141,50609.15524552611,1218.864000156056,12107.1578686469,26.01599979400635,15731.05607606971,626.8289852812886,970668.7258454389,437580.8573355365,499007.5879420945,16245.56588076556,735489.7596754583,216552.3825474801,1620.397004245315,15070.36497125716,1302233.406586767,23.56200032681227,183656.2932745385,20273.0367472152,40477.08321165235,2796.532997954171,56442.95075815835,21288.08390829188,12509.22630234808,802.8369957068935,20280.14519563748,2202.88099561038,228236.4255480875,7371.898086307454,5127.980131344404,3205.403113909066,114572.8309975713,8064.412058813265,8902765.32122851,1210852.168057207,4140.183032773202,229600.5060997119,43331.57297648827,53806.09413968981,14520.63022900163,77072.95481353533,76688.39495358674,24.24199924198911,116.3659983351827,18485274.30960357,906675.1332488795,8732.723944281344,3433.922062973492,163875.9285595937,3969966.532768759,731314.9493652494,3521.568017005455,872336.0566524521,2821.114969705231,86893.6145858767,663677.2205296392,,455.08999845176,18903.20906470052,748.1789850145578,1159223.510523847,791.8300165068358,899.229993725894,19049241.62553292,1091963.19912779,3767161.483460455,2279.706993326079,544.3579937368631,683.6959937396459,3599.284984267782,17.13400077819824,1395.684018783271,5357.891016244888,318120.3309894729,13027.4798499773,13911.3950204904,3.091000080108643,,7846.270065086195,214533.2238169494,3828275.283173311,19451.70115192456,51788.6290328264,1888144.976869684,17318.89100880944,7007243.256329324,294550.3747937387,74.86599928257056,6759.542987231864,131051.5467806178,271.0990050118417,3963.855020059738,608894.824999966,5100.724978847778,1353.577987377415
7012.922013070434,42031.38601932302,261020.9518230446,499824.9342175266,9517939.561853938,2751202.448291577,595631.2945217646,31824.45367764309,12675424.52461339,78332086.844125,721215.775807914,11104.00505387038,61927060.76643652,97983.21262248256,103746.5901610269,855797.737944793,6145195.133996537,526457.0897864921,1132481.438111799,1570760.188446833,2045468.799839566,24681.73004369321,49311.20119097829,158217.9159457785,13776225.63643946,22827.48102549277,64225.2542835247,4626.925001055002,103968.9139058137,7828.920970320702,14431175.75265921,70879714.78421496,3798678.17171188,101612493.5680068,542453.2813687999,208952.0655625705,174557.5307890102,108801.7384804524,2264807.512369635,779.2840027585626,6618.108016308397,508818.3410338913,21368.1990257958,992424.1969648143,815619.0488943784,54040280.29154396,,15188.58203951642,852.3050032258034,23692303.70562272,451752.2584929456,2132545.709538184,628177.4138279868,4804537.712948156,4755.53897314705,55066509.69193959,2655715.032522958,209998.5873282974,11968326.67392127,29182.13878916553,121215933.5215679,38.48099994659424,84984.45005825523,75311744.73795608,901783.9098661114,270925.11961444,205471.7156459726,28488.36576933495,3265.217022908852,24005.73364790808,9161740.347419349,4362.261003169231,13346.58403381845,596752.1943613458,35659.72090546391,6720772.245104771,293333.9702762647,6081148.453434819,76755.83991084737,32358125.57390184,4095685.034941334,17970520.71459416,10617234.98928113,1257902.051150788,1297058.013696762,865245.1399235334,5639166.478254833,93398041.63538828,104898.2551304626,912800.4969012327,21901162.38426197,3459384.317983478,318861.0713672086,770521.5447665048,259033.9025708885,113.5399990081787,1245.459986627102,21831936.15177985,1318548.291246403,44220.44523967803,494367.5319145543,1109115.535922715,620747.7076966595,9556.566874628887,261674.1252797837,4909.589072246104,6141208.800262647,6495838.450642234,2631160.210627342,218963.7696836789,3798150.515257493,648930.2626530874,72671.98963333433,71828.11468626501,20282320.35085011,349523.9731741548,1231881.791127473,118501.2110513567,856680.251991407,106376.8110865871,273804.3306920241,192946.1246165149,137200.0406531468,104300.5193165224,212423.9595867004,36205.72815219057,6812756.815382846,139660.3625151375,54878.404140912,45032.26251848973,1095654.401259729,97845.0622533795,107089468.1429148,10511459.54288659,100210.84463403,1911611.090496668,845684.3718976639,1062339.340895087,640624.3159012236,1225646.640398043,2043689.017782483,78.66499900817871,17180.08329861052,90814632.73590016,13230283.7128313,299797.6285757506,30601.27492244076,1354076.825516686,24806840.34172326,9840531.012880325,57939.41856434569,9620138.866767794,46369.93101818569,286346.5977985766,7617010.421292409,185.2459982633591,22904.64585915301,215186.8599990533,17396.95706270635,5327284.084553398,9526.598004091531,34500.51435914263,18217534.81670059,6970408.068913123,30292233.44799843,21143.93617542356,4859.828979562968,22678.00275567546,46895.65498151374,2330.460983499885,18116.37413641857,68308.8049522693,5654260.555985348,86862.09982392751,214918.9441697281,521.055988907814,107.372999548912,151844.5602770578,2033022.115788339,30804223.01380544,239769.0196252608,159931.2561551065,5835748.828303928,368910.7286563262,166167106.3408324,1104689.112964029,6897.921032301849,90496.26914588735,3786375.485635798,666.6009924411774,100978.5670091938,9341508.936663164,93519.23413634987,58938.67868029093
,,,,5431.831774048391,,,,868.8310207128525,208.743001550436,,,53.23599795252085,.5009999871253967,11.11699998378754,,268.8600006103516,.0610000006854534,,,,,,.0729999989271164,3.296999931335449,,,,,,386.9070027394919,102.0950029231608,,119212.2828582823,2.215000033378601,,,,.0480000004172325,,,,,,,23.67699961364269,1638.428009521216,,,7.169999815523624,,,,9619.91137765348,,24.63700012490153,,205791.2190914325,73.55500030517578,,581.0729975593276,,58.63599807024002,4396.410880804062,,,,1.685000033117831,,,158.8889997154474,,,,,1105.735010623932,,,,93.54299721121788,.0240000002086163,11169.74000954628,263.1690036924556,,,,88,4556.764899611473,,4.591000080108643,2.819000005722046,,27.7780002913205,,,,,,1.689999997615814,,,,,,224.3970031738281,354.1780080199242,,80.41700043156743,.1430000066757202,,3.172000005841255,,2207.682033538818,,,,,,,,,,87,,,,2473.795047223568,.8130000233650208,,,94.43299880623817,,5694.016081332695,.2140000015497208,,453.0439964979887,2782.512939237058,84.81500121951103,,,,,,,22.22100005438551,122.1019966304302,,345.1960144042969,.0189999993890524,,,38372.66720592976,,12.4689998626709,95693.62174828723,,,,,,,,563.4010005251039,5.132999986410141,4.61700002849102,,,,,,,,47.97599977254868,,,,,,,412.4760096301325,2181.916980355978,.0750000029802322,17.57199996337295,2.311000108718872,3875.954031169415,,,,,,,4995.313226304948,.1099999994039536,
,,,,217.8550005867146,,8.048999875318259,,63.62500035762787,79.65600037574768,27.95200017094612,,307.1710017472506,,,,,10.64899984933436,6105.047013192438,2.573000011965632,,29.03200004994869,,2.706999979913235,9.413999831303954,,6.853000283241272,,.0270000007003546,,232.8160038377391,169.5449981689453,72.2160000950098,695.813001178205,1.448999971151352,,,,15.27600003406405,,,316.4579959660769,,,73.24299926124513,455.0700090320315,564.766006231308,,,4.081000052392483,933.7440020600334,,10.07100009918213,236.2430023793131,,17.88399986177683,31.91999974474311,1.64300000667572,131.0399993881583,,967.2109905723482,,17.88199970126152,1622.301032543182,,,,,,,,,,.9190000295639038,,,2.673000007867813,,,.2030000070808455,60.65099878702313,103.1600011214614,36.26399942254648,,,,656.0729862451553,1.72599995136261,1047.370991144329,,124.1210000514984,4.914999961853027,,.8090000152587891,114.5170001983643,,,,78.82599894702435,,,,,,5.175999961793423,,.2059999965131283,3.387999975821003,3.99699991196394,15.91699978709221,28.01700019836426,81.61499682068825,,,108.9419989585876,,87.79500018060207,,.025000000372529,,371.5420087948442,,27,,,,50.60599829256535,18.32899987511337,,,2.079999923706055,.1340000033378601,35.4380000680685,25.43199993669987,,1.460000045597553,210.6089947223663,29.79500002413988,,11.28099988400936,,,,,6.410000152885914,100.6980044841766,,,.2249999940395355,,,5349.702905297279,,,95.65400026738644,,,6.658999919891357,,.1879999935626984,,,71.88600177131593,38.43799943104386,10.36500017344952,,,,,,,,197.7929954822175,,,,,,,4.628999972715974,11.57600012794137,,5.424999977461994,6.051999971270561,1288.927985191345,.0240000002086163,793.4909975416958,,,,,8.000000221654773,.260000005364418,
